Age,Experience_Years,Salary,City,Education_Level,Performance_Score,Working_Hours_Per_Week,Random_Noise_Text
37.0,25.0,66261.0,Delhi,Diploma,2.579674270355713,67.0,
30.0,21.0,35106.0,Bhubaneswar,PhD,7.82560299114531,68.0,
67.0,11.0,70094.0,Mumbai,PhD,1.4806460678578615,61.0,
29.0,6.0,117729.0,Delhi,Diploma,2.8433082468446487,59.0,
64.0,24.0,42474.0,Kolkata,PhD,,58.0,
18.0,16.0,82520.0,Kolkata,PhD,9.423694585186679,49.0,
hlCqe,0.0,112342.0,Chennai,Masters,3.924046918786452,43.0,gJkPtgoH
29.0,32.0,179875.0,Chennai,PhD,7.344414991630117,52.0,
20.0,2.0,95506.0,Mumbai,Diploma,7.689667470243395,36.0,
,19.0,,Mumbai,Masters,,35.0,ZrpMfxSk
29.0,21.0,144914.0,Kolkata,Diploma,4.2364744135749035,49.0,
68.0,3.0,143448.0,Chennai,Masters,9.097388709421068,39.0,
37.0,4.0,113052.0,Mumbai,Bachelors,2.2614545227647023,54.0,
38.0,34.0,,Chennai,Bachelors,2.6881873328227472,49.0,qZnlOVXl
59.0,26.0,127600.0,Kolkata,Bachelors,5.045642663754344,29.0,
48.0,3.0,50541.0,Kolkata,Masters,unknown,66.0,
66.0,3.0,29642.0,Delhi,Bachelors,1.6830617655201945,44.0,
21.0,10.0,183175.0,Bhubaneswar,Diploma,9.900425189325754,47.0,
58.0,23.0,29564.0,Mumbai,,7.5793495828718225,47.0,
48.0,38.0,86875.0,Mumbai,Masters,,40.0,
62.0,17.0,99772.0,Chennai,Masters,,51.0,
19.0,13.0,25699.0,Chennai,Bachelors,2.6484257029495613,21.0,
69.0,15.0,116060.0,Delhi,Bachelors,7.388646562382596,45.0,ptOZxztL
35.0,10.0,70324.0,Chennai,Bachelors,4.01248923362302,43.0,
48.0,30.0,32152.0,Kolkata,Bachelors,7.011351280415287,48.0,FPSmgftp
24.0,38.0,80494.0,Kolkata,Diploma,,,wHCCGeTa
31.0,31.0,107684.0,Delhi,Diploma,8.757467513859515,26.0,JLMiWqqa
18.0,27.0,169462.0,Mumbai,PhD,,64.0,
27.0,35.0,90251.0,Kolkata,Bachelors,4.909304857354621,31.0,
61.0,22.0,139849.0,Mumbai,Masters,3.1748289734854547,43.0,
48.0,18.0,161869.0,Delhi,PhD,3.8070327376195383,58.0,NpJYvcaD
51.0,26.0,36119.0,Chennai,PhD,1.5443976656503469,27.0,TYirBtVT
63.0,27.0,25906.0,Delhi,Bachelors,7.514042534841776,66.0,hImrEAWD
19.0,4.0,194234.0,Delhi,PhD,4.887699472811796,29.0,
27.0,17.0,80911.0,Chennai,Masters,2.941696091541066,26.0,peJHHyIh
48.0,19.0,41497.0,Chennai,Masters,7.256545136141454,34.0,fnxtmkul
42.0,10.0,56928.0,  mumbai  ,PhD,9.875929532150058,69.0,
64.0,36.0,116231.0,Bhubaneswar,Masters,7.557244423542198,35.0,QDhJvTPq
33.0,35.0,92750.0,Delhi,PhD,4.567112301156714,52.0,dOWkNWac
31.0,39.0,171996.0,Kolkata,Masters,5.517993245289801,,dAWQcxDj
40.0,2.0,23088.0,Bhubaneswar,Bachelors,,44.0,
41.0,8.0,93728.0,  mumbai  ,Masters,7.616039428381699,29.0,
25.0,10.0,115169.0,Bhubaneswar,Masters,9.695656334954153,57.0,hxYMhICM
68.0,35.0,64561.0,Bhubaneswar,PhD,6.931691011710951,,cDezUWXw
38.0,39.0,105538.0,Delhi,PhD,5.912092921855095,63.0,
37.0,26.0,85266.0,Bhubaneswar,PhD,5.441701464242664,60.0,
31.0,16.0,117103.0,Chennai,Diploma,4.73224411756269,65.0,
29.0,26.0,44488.0,Kolkata,PhD,7.176932128076695,20.0,
27.0,38.0,33583.0,  mumbai  ,Masters,8.099442409619757,50.0,IimnYftW
63.0,36.0,181643.0,Bhubaneswar,Masters,1.183157924351101,36.0,
43.0,16.0,101292.0,Kolkata,PhD,1.1458432834094014,61.0,gPzeYNpL
34.0,,65284.0,,Bachelors,3.221901202902963,23.0,
69.0,25.0,24876.0,Bhubaneswar,Masters,2.0265486547172062,26.0,
60.0,16.0,72606.0,Mumbai,Diploma,6.443595960338243,65.0,jljWruaS
35.0,23.0,21821.0,Bhubaneswar,Masters,1.1093806518374711,27.0,
50.0,19.0,197736.0,Delhi,Masters,3.2103515759004484,40.0,
52.0,1.0,61525.0,Mumbai,Bachelors,3.8428166322071142,29.0,mFdwkWop
55.0,16.0,179506.0,Chennai,,2.71473593816386,63.0,VuDwxCMJ
34.0,34.0,139148.0,Kolkata,Diploma,8.562207387313357,32.0,qNgbHQub
24.0,21.0,63117.0,Kolkata,Diploma,6.496904831695697,58.0,
48.0,34.0,34407.0,Kolkata,Diploma,6.455963131104268,69.0,
24.0,29.0,166823.0,Delhi,Diploma,9.155093329435905,43.0,
49.0,12.0,133031.0,,Diploma,4.856623961190886,30.0,
54.0,16.0,34992.0,Chennai,Masters,8.352948147327911,20.0,
33.0,8.0,107743.0,Mumbai,PhD,7.293721196265424,49.0,
25.0,30.0,83784.0,Mumbai,Diploma,2.5071909791161318,45.0,
40.0,38.0,91086.0,Mumbai,,9.007358586384717,31.0,
66.0,26.0,42254.0,Bhubaneswar,Bachelors,1.2863686402805934,43.0,
48.0,21.0,152167.0,Mumbai,PhD,7.178200316765409,,
25.0,25.0,,Chennai,Bachelors,8.26639191967772,32.0,
57.0,13.0,159596.0,Delhi,Diploma,3.528382238108602,28.0,qjnLGVqb
30.0,5.0,138780.0,Mumbai,PhD,7.735432984044964,33.0,
47.0,21.0,65986.0,Mumbai,PhD,3.5728724826178513,60.0,
65.0,5.0,171816.0,  mumbai  ,Diploma,2.167588087254729,33.0,GjRIcbyk
33.0,13.0,64566.0,  mumbai  ,Diploma,6.738464790661476,27.0,McwqVlAJ
68.0,36.0,124984.0,Bhubaneswar,Diploma,6.064679085171974,35.0,eChflhiE
45.0,28.0,136888.0,Bhubaneswar,Bachelors,1.7155187145716455,38.0,
69.0,1.0,50521.0,Delhi,Diploma,2.263816569568655,27.0,
31.0,39.0,143574.0,Delhi,Bachelors,6.872832016155089,43.0,
27.0,28.0,80032.0,Chennai,,7.1481383698180485,44.0,cJqvtEdN
48.0,16.0,66049.0,Chennai,Masters,9.582478183140887,27.0,
26.0,20.0,85446.0,Mumbai,Masters,9.537865899341293,34.0,
38.0,6.0,,  mumbai  ,Diploma,6.3174301112575195,33.0,
60.0,4.0,104853.0,Chennai,Bachelors,7.380644462515814,48.0,yneHMwvG
46.0,20.0,185618.0,Bhubaneswar,PhD,7.568294480175051,46.0,JJYgpeFB
58.0,20.0,96981.0,Kolkata,Diploma,6.738557527065112,56.0,
49.0,15.0,95122.0,Chennai,PhD,9.428838195915155,20.0,
20.0,1.0,156828.0,  mumbai  ,PhD,2.847092487822679,52.0,DUYOkIKd
50.0,27.0,107943.0,Chennai,,unknown,62.0,
23.0,21.0,65197.0,Mumbai,Bachelors,2.7432780980021625,28.0,
22.0,11.0,130024.0,Kolkata,masters ,8.931366213354963,21.0,NZdOiZBx
38.0,33.0,124148.0,Kolkata,Diploma,4.779174621358488,20.0,
33.0,29.0,87961.0,Kolkata,Masters,3.766979505500414,39.0,fxYcRyie
56.0,25.0,106859.0,Mumbai,PhD,2.0215929404196826,68.0,TYlJMOEV
hlCqe,20.0,87763.0,Chennai,PhD,6.138552150734366,26.0,
20.0,17.0,199184.0,Mumbai,Bachelors,2.569218030658776,45.0,
40.0,28.0,116411.0,Mumbai,Bachelors,,43.0,
34.0,13.0,70809.0,Kolkata,masters ,3.7089550525386814,55.0,
52.0,10.0,22075.0,Mumbai,Bachelors,8.300188960761776,48.0,TnggmTHD
21.0,21.0,182016.0,Mumbai,masters ,1.9487748341416307,58.0,
31.0,22.0,130559.0,Chennai,Bachelors,unknown,50.0,
56.0,21.0,135660.0,Chennai,Diploma,8.272825218832601,52.0,
,16.0,65052.0,Chennai,Masters,3.4138292821748237,26.0,ShGVsWSR
25.0,18.0,188324.0,Kolkata,Bachelors,8.097882943682096,63.0,
63.0,8.0,72812.0,Bhubaneswar,masters ,1.0425585078088235,34.0,
27.0,16.0,160290.0,Chennai,Bachelors,9.827991359733675,35.0,
,0.0,30354.0,Chennai,PhD,6.241809593117512,23.0,iVAWqpal
55.0,2.0,,Kolkata,Diploma,4.071298928051968,31.0,
40.0,16.0,147749.0,Mumbai,,3.7631186710010085,64.0,
,16.0,182647.0,Chennai,Bachelors,1.4970955936387054,54.0,
57.0,7.0,39646.0,  mumbai  ,Masters,1.3349917420891633,42.0,
55.0,32.0,114538.0,Kolkata,Diploma,8.035214541947832,47.0,
44.0,,163692.0,Mumbai,Bachelors,8.08734620524275,64.0,
20.0,23.0,39369.0,Mumbai,Bachelors,8.639802452231134,39.0,ibbDpNwv
56.0,1.0,100119.0,Mumbai,Bachelors,7.407962877851619,60.0,
60.0,26.0,185915.0,Kolkata,Bachelors,6.996151065039569,50.0,
35.0,27.0,76938.0,Delhi,Bachelors,6.441606819643991,,
21.0,15.0,1365705.0,Delhi,,8.231542305756722,47.0,
18.0,1.0,81488.0,Bhubaneswar,Diploma,4.578404119716605,39.0,XdSwGMYd
29.0,24.0,161618.0,Mumbai,Bachelors,6.368279748670222,20.0,eKcQgEXK
53.0,34.0,32099.0,Delhi,PhD,4.659801941199891,61.0,
62.0,33.0,67277.0,Kolkata,Diploma,9.791835852475442,21.0,
41.0,10.0,105884.0,Kolkata,PhD,1.3226872583483051,37.0,gdVSNxwI
54.0,22.0,174040.0,Bhubaneswar,PhD,4.894112499753876,55.0,
32.0,38.0,128407.0,Bhubaneswar,Bachelors,3.8493998771306934,31.0,
34.0,,90542.0,Delhi,Bachelors,7.6802017956169415,42.0,
32.0,20.0,150294.0,Mumbai,Bachelors,3.371434702305786,21.0,
60.0,6.0,103172.0,Delhi,PhD,1.970049808225267,67.0,mvcYDjhX
54.0,3.0,1221030.0,Delhi,Bachelors,,40.0,tVguLAyz
48.0,22.0,198696.0,Delhi,Diploma,2.334916915759989,46.0,
26.0,33.0,44992.0,Mumbai,PhD,8.924645536757438,68.0,
21.0,,142771.0,Chennai,Diploma,2.810251587749587,32.0,hDNJAswo
30.0,13.0,167052.0,Chennai,Masters,9.846653866825282,49.0,eEqPqDqV
38.0,17.0,124049.0,,Masters,2.4118146369596145,20.0,
55.0,24.0,173573.0,Mumbai,PhD,unknown,20.0,
45.0,10.0,20495.0,Chennai,PhD,6.093421219409184,48.0,
30.0,37.0,89963.0,Kolkata,PhD,4.9794434804644565,48.0,
50.0,18.0,140606.0,Delhi,PhD,7.79821102383942,63.0,
60.0,8.0,129608.0,Mumbai,masters ,1.1830267626265167,28.0,xMgroSpm
22.0,37.0,92592.0,Bhubaneswar,PhD,7.420566985761308,60.0,
18.0,20.0,,Bhubaneswar,Diploma,1.6732504503372727,28.0,FFfeqPhK
54.0,39.0,46071.0,Chennai,Diploma,9.692962972195323,69.0,PPDBKWKc
37.0,19.0,68215.0,Kolkata,Masters,5.799666552238709,45.0,
18.0,3.0,182414.0,Mumbai,Masters,2.790352684613395,55.0,
35.0,20.0,166601.0,,Bachelors,7.112638176702886,54.0,
,39.0,149385.0,Mumbai,Diploma,1.0317149776910841,57.0,
59.0,10.0,193958.0,Delhi,Masters,4.719142870485666,52.0,
42.0,,106648.0,Bhubaneswar,PhD,4.912275472538704,42.0,ajwXRDLq
26.0,3.0,100359.0,Delhi,Diploma,2.8390841478036304,65.0,TMFZdsMT
34.0,1.0,116888.0,Chennai,Diploma,8.307706990604242,69.0,
42.0,19.0,119928.0,Delhi,Bachelors,4.711202169623322,40.0,
45.0,11.0,159794.0,Bhubaneswar,PhD,7.707011942138631,48.0,
22.0,,60522.0,Bhubaneswar,Bachelors,6.892084761545009,61.0,
64.0,10.0,,Kolkata,Diploma,7.157202084608689,58.0,
18.0,29.0,175690.0,Kolkata,Diploma,4.8184248733583654,41.0,kHrjqJPQ
65.0,19.0,168984.0,Delhi,Diploma,6.719896912693915,41.0,NkIlVaXc
45.0,30.0,138156.0,Kolkata,masters ,4.096373954624819,,
52.0,36.0,154650.0,Kolkata,Bachelors,7.2193969233346165,49.0,
33.0,16.0,79484.0,Kolkata,PhD,9.869466296703402,67.0,
42.0,12.0,27859.0,Mumbai,Masters,1.1705889867651353,38.0,rkEEKavM
37.0,26.0,56454.0,Kolkata,Diploma,2.573406734458268,,
31.0,,131550.0,Chennai,Masters,4.642266760430186,49.0,
27.0,9.0,171233.0,Mumbai,PhD,7.153243498084363,61.0,
42.0,11.0,37621.0,Mumbai,Masters,1.1620468679143166,50.0,
67.0,27.0,140920.0,Mumbai,PhD,1.4680341639288503,40.0,
43.0,10.0,196519.0,,,2.827976371515537,60.0,
hlCqe,17.0,187594.0,Chennai,PhD,8.078923603750054,28.0,FDzirqfK
37.0,33.0,59871.0,Mumbai,Diploma,5.800866178335583,21.0,tyRRHVsA
46.0,32.0,97096.0,Mumbai,,7.219709861460708,27.0,
54.0,3.0,109854.0,Bhubaneswar,,7.247354130596053,48.0,
44.0,32.0,1683900.0,Mumbai,PhD,4.750641868760051,32.0,
31.0,6.0,103717.0,Bhubaneswar,PhD,4.429969038243398,36.0,
50.0,,88393.0,Mumbai,Bachelors,,,OoXlwsOC
49.0,25.0,111975.0,Kolkata,Bachelors,6.275387648480185,61.0,
34.0,15.0,147198.0,Kolkata,PhD,6.606813297711814,61.0,
45.0,39.0,83118.0,Bhubaneswar,PhD,2.4164771998182903,51.0,HPJVJQPE
52.0,7.0,23864.0,Delhi,Bachelors,7.031104236575779,31.0,TxHwGTIP
63.0,18.0,41786.0,Chennai,PhD,9.684471115346833,67.0,LHkJBOCf
37.0,9.0,,,PhD,3.304857832589133,29.0,bpuqIqat
21.0,0.0,136298.0,Kolkata,,6.46327699702747,46.0,ScpmYNnL
61.0,7.0,132898.0,Delhi,Bachelors,6.161948114151548,41.0,
53.0,6.0,59293.0,Chennai,PhD,6.375718433588879,32.0,
67.0,28.0,134360.0,Delhi,Bachelors,7.089980887715016,30.0,cVmtHgVI
hlCqe,22.0,38725.0,Bhubaneswar,Masters,9.754271843014976,29.0,BMVTIRsh
19.0,13.0,65618.0,Delhi,PhD,4.337966175349934,60.0,
46.0,1.0,105310.0,Mumbai,Bachelors,4.861123594129287,28.0,phWttheA
39.0,35.0,107667.0,Chennai,PhD,8.956463056502994,42.0,ZwMpNLgx
hlCqe,32.0,183082.0,Chennai,Bachelors,9.572394550639581,39.0,WLCKJQVz
39.0,10.0,55061.0,Mumbai,Bachelors,8.739944942885018,36.0,koUyFWID
hlCqe,8.0,148468.0,Mumbai,Masters,7.85211128503366,47.0,BwWlzvXh
51.0,17.0,140618.0,Chennai,Masters,8.763653473120076,,FMTuZCEP
58.0,33.0,141015.0,Chennai,Diploma,7.215666229497198,45.0,vUCdIJKd
56.0,14.0,179719.0,Bhubaneswar,Bachelors,1.9594343592290562,23.0,
37.0,15.0,58353.0,Delhi,Diploma,5.1985583872986085,44.0,
50.0,28.0,30047.0,Delhi,Diploma,2.6680557386939583,57.0,BlWSUxoW
34.0,1.0,38788.0,,Bachelors,5.161351187769364,29.0,
hlCqe,18.0,164959.0,Bhubaneswar,Bachelors,5.185295349427615,24.0,UHgKipSC
56.0,6.0,167434.0,Bhubaneswar,Diploma,1.435079191058227,22.0,
23.0,33.0,146199.0,Chennai,PhD,7.120758901959309,38.0,uHHanPPL
,7.0,82358.0,,Diploma,9.857375801582775,24.0,
26.0,12.0,176000.0,Kolkata,Diploma,3.723738735620306,42.0,
55.0,27.0,75277.0,Kolkata,PhD,9.468290075712426,40.0,
32.0,1.0,156350.0,Mumbai,Masters,4.747035916616711,54.0,TpPoLzYC
67.0,25.0,74822.0,,Diploma,3.8796694048618905,32.0,
24.0,11.0,68198.0,,PhD,8.291787089276802,43.0,
66.0,0.0,167576.0,Bhubaneswar,Bachelors,4.179649148394679,30.0,
19.0,4.0,91762.0,Bhubaneswar,Bachelors,,42.0,
21.0,28.0,60966.0,Delhi,Bachelors,1.3070840834419588,66.0,
42.0,21.0,97316.0,Kolkata,Bachelors,4.854089418097029,25.0,
65.0,9.0,28190.0,Kolkata,Bachelors,5.302483106366541,43.0,
31.0,9.0,195078.0,Delhi,Masters,6.882086821943536,53.0,
57.0,30.0,85152.0,Mumbai,Masters,4.220125193254033,56.0,
34.0,0.0,131319.0,  mumbai  ,,3.0958669303061654,37.0,
36.0,25.0,38894.0,Mumbai,Diploma,1.9942704298562144,58.0,
,0.0,133732.0,Delhi,PhD,8.342810663829509,36.0,XIcLeYor
36.0,15.0,76898.0,Bhubaneswar,Masters,9.346824942084513,20.0,
29.0,25.0,37511.0,Kolkata,Bachelors,3.4177007201723892,30.0,OoswWwHf
62.0,9.0,193160.0,Delhi,Masters,7.551905456007386,59.0,XbqVpwNN
55.0,3.0,158442.0,Mumbai,Masters,4.671994660447142,68.0,QAIztvFA
23.0,8.0,46403.0,Mumbai,Diploma,9.961527326103552,62.0,
53.0,20.0,79843.0,Chennai,Bachelors,6.081796143212487,30.0,ANNqttNA
33.0,32.0,98284.0,Bhubaneswar,Diploma,6.73350644947549,49.0,
42.0,,59150.0,Bhubaneswar,PhD,1.8945171158948042,54.0,
62.0,25.0,,Chennai,Bachelors,4.114195847308484,31.0,
29.0,21.0,29740.0,Delhi,Diploma,9.254153588365282,,NcsUlKeW
27.0,4.0,157849.0,Mumbai,Masters,4.462821502428568,25.0,
41.0,31.0,90514.0,Bhubaneswar,PhD,2.917874749992216,47.0,
58.0,25.0,71125.0,Chennai,Bachelors,9.787229251369766,30.0,QFopxKaU
58.0,10.0,73020.0,Kolkata,PhD,1.0439517738407873,42.0,lFivbQpU
62.0,2.0,154229.0,Delhi,Bachelors,7.95401997750369,42.0,meiTjIPU
49.0,26.0,102293.0,Mumbai,PhD,5.914988178173606,24.0,lvzwNQXQ
54.0,37.0,132489.0,Kolkata,PhD,7.911715724312664,62.0,TtIEPyMK
24.0,14.0,127930.0,Chennai,Bachelors,2.478127779310393,39.0,yWVjwNgt
36.0,20.0,188153.0,Mumbai,masters ,2.8849077138609043,,
36.0,5.0,181881.0,Chennai,,2.856073968441054,53.0,
51.0,9.0,159345.0,Chennai,PhD,8.175516710438497,21.0,
38.0,38.0,151585.0,,Masters,8.466013085136701,29.0,
hlCqe,7.0,120547.0,Bhubaneswar,Bachelors,1.5098746481063277,48.0,dGItXuxn
,8.0,95928.0,Bhubaneswar,Diploma,6.116229687317805,48.0,DnuuaXER
hlCqe,18.0,23708.0,Mumbai,Diploma,8.746989377102636,54.0,
29.0,39.0,121119.0,Bhubaneswar,PhD,9.021716884506016,65.0,aAmYXNDF
44.0,16.0,91420.0,Bhubaneswar,PhD,4.183222969970243,32.0,
61.0,38.0,32688.0,Chennai,Diploma,4.50424823294128,59.0,
29.0,8.0,185408.0,Bhubaneswar,Bachelors,4.7494390690537625,60.0,
56.0,16.0,29152.0,Mumbai,Masters,8.990762094569085,50.0,
58.0,17.0,139069.0,Bhubaneswar,Bachelors,9.794529838637496,22.0,
40.0,8.0,120909.0,Chennai,Bachelors,3.142142760491963,60.0,
49.0,29.0,96536.0,Mumbai,Bachelors,4.759766816808362,36.0,xQMlLWew
57.0,3.0,26487.0,Chennai,Diploma,3.7866113194566693,57.0,
22.0,36.0,98340.0,Kolkata,PhD,6.65624809795298,63.0,
52.0,31.0,165403.0,Bhubaneswar,Masters,9.752248224830184,36.0,
20.0,24.0,42943.0,,Masters,7.9760908549032985,69.0,
36.0,2.0,169088.0,Mumbai,Diploma,1.9993128229679664,32.0,
,17.0,83849.0,Delhi,Masters,1.1416713332363142,24.0,
34.0,22.0,191827.0,Kolkata,Diploma,1.6906091816144466,53.0,
19.0,37.0,29156.0,Delhi,Bachelors,6.023448902415227,60.0,
28.0,11.0,23637.0,Mumbai,Diploma,7.5713742067498995,,
64.0,3.0,75103.0,Chennai,PhD,7.373854747664901,59.0,
60.0,8.0,100653.0,Chennai,Masters,4.080888599332857,57.0,
57.0,30.0,153125.0,Chennai,Bachelors,5.7828016154243915,39.0,
61.0,25.0,174147.0,Delhi,Masters,1.711984053432204,,
40.0,10.0,31641.0,Chennai,PhD,5.356936363467193,37.0,
69.0,18.0,37564.0,Bhubaneswar,Bachelors,4.109249073449469,66.0,
34.0,38.0,115948.0,Kolkata,PhD,9.856792680216214,24.0,
20.0,3.0,192042.0,Chennai,Masters,,58.0,RlCtPzPp
24.0,36.0,171426.0,Bhubaneswar,Bachelors,5.410126950019196,64.0,
27.0,8.0,192142.0,Delhi,Bachelors,3.658998390161624,,
58.0,5.0,146202.0,Bhubaneswar,Masters,8.043082004579437,44.0,
20.0,22.0,116915.0,Mumbai,Bachelors,4.104725231260419,59.0,
36.0,32.0,83105.0,Mumbai,PhD,9.85655859540159,61.0,
,36.0,96604.0,Bhubaneswar,Bachelors,6.445810083422868,28.0,
49.0,24.0,120494.0,Bhubaneswar,Masters,9.508770817811328,57.0,
53.0,15.0,194903.0,Chennai,masters ,9.627615230053713,60.0,GyxbXhCA
19.0,7.0,134644.0,Mumbai,Bachelors,6.723318841496169,62.0,GWZPmHJU
27.0,29.0,102147.0,Delhi,Bachelors,2.86759948367485,40.0,
68.0,13.0,21066.0,Mumbai,PhD,6.396013775967975,35.0,
47.0,10.0,116726.0,Chennai,Diploma,7.912587388751043,23.0,LZFWWGob
47.0,6.0,52821.0,Mumbai,Masters,4.631644670322057,67.0,
53.0,14.0,57289.0,Bhubaneswar,Masters,7.309862649115537,51.0,
23.0,15.0,112541.0,Chennai,PhD,3.614423196100281,66.0,KPEIAttu
57.0,12.0,114521.0,Delhi,Diploma,8.984429503153924,,
26.0,16.0,135891.0,Bhubaneswar,Bachelors,,66.0,
20.0,18.0,69744.0,Delhi,Diploma,8.894404111897487,44.0,
25.0,,91478.0,Bhubaneswar,PhD,5.189040855594038,49.0,
,39.0,,Mumbai,Bachelors,7.049086083992188,41.0,
34.0,19.0,198453.0,Delhi,Bachelors,3.7006315903325393,45.0,CZXOShFy
53.0,33.0,177400.0,Kolkata,Masters,1.0490322495230993,45.0,
68.0,18.0,146887.0,Chennai,Masters,4.65336388178089,28.0,
27.0,6.0,55357.0,Chennai,Diploma,2.3347912935800035,47.0,
40.0,28.0,152955.0,Chennai,Diploma,3.5173839484091225,56.0,
26.0,21.0,130549.0,Chennai,Bachelors,6.434642526134196,28.0,
37.0,,84566.0,Bhubaneswar,,9.8873515854627,47.0,
31.0,3.0,32571.0,Bhubaneswar,Masters,6.03296537492623,,ZTTbnlnn
27.0,22.0,68176.0,Chennai,Masters,9.404707766452821,40.0,FhGxKHeF
26.0,34.0,111568.0,Chennai,Bachelors,7.712827330986302,44.0,
59.0,24.0,112235.0,Delhi,Bachelors,3.8959102126897527,26.0,
31.0,2.0,142439.0,Mumbai,Masters,5.251593605348788,41.0,
34.0,20.0,161639.0,Mumbai,Diploma,9.452438521177276,,nFtHUOmY
28.0,1.0,55159.0,Delhi,,7.644673780150439,34.0,
67.0,6.0,55690.0,Bhubaneswar,PhD,2.689150688657549,41.0,
55.0,,106170.0,Delhi,masters ,6.2978132122408255,67.0,
,7.0,46990.0,Delhi,PhD,,30.0,
46.0,38.0,97564.0,Kolkata,Diploma,9.408571702735124,63.0,Lykwhcmr
26.0,38.0,60653.0,Kolkata,Bachelors,8.520747465673079,53.0,ABTYodxp
69.0,11.0,28097.0,Kolkata,Bachelors,5.764730559191116,54.0,
60.0,16.0,162615.0,Kolkata,masters ,8.003535690574495,21.0,
56.0,39.0,185587.0,Chennai,masters ,7.676563837494866,49.0,
18.0,34.0,169992.0,Kolkata,PhD,7.206938067796538,26.0,
20.0,6.0,111331.0,Delhi,Bachelors,3.6137193442385604,37.0,
34.0,19.0,79887.0,Kolkata,Bachelors,8.708117739240645,61.0,
55.0,37.0,96944.0,Chennai,Bachelors,2.008265228687095,62.0,
29.0,26.0,37522.0,  mumbai  ,Diploma,9.681552773913932,69.0,llpcRNlt
28.0,19.0,133021.0,Chennai,PhD,7.7974458238691,,
50.0,26.0,,Delhi,Diploma,,31.0,
52.0,13.0,190985.0,,Diploma,9.150931671386953,54.0,IfbcEFHY
56.0,16.0,126212.0,Chennai,Diploma,6.283669592843762,55.0,
43.0,33.0,121337.0,Delhi,Masters,2.1190128453586703,30.0,
49.0,39.0,86767.0,Kolkata,Bachelors,4.347466350056116,44.0,gMMGyifU
24.0,36.0,91663.0,  mumbai  ,PhD,2.5006219898639594,31.0,
32.0,37.0,133214.0,Bhubaneswar,Masters,4.644219371330108,35.0,
54.0,29.0,,  mumbai  ,Diploma,8.839606223303507,65.0,
52.0,2.0,,Chennai,PhD,1.124434009860995,66.0,
20.0,0.0,88120.0,Chennai,PhD,3.5192128090171817,67.0,
44.0,3.0,180805.0,Bhubaneswar,PhD,8.21373140715245,41.0,
51.0,6.0,45839.0,Bhubaneswar,Diploma,3.0390661055464365,55.0,wdBLYkZk
45.0,6.0,,Bhubaneswar,Diploma,6.948406079202607,24.0,
35.0,22.0,159834.0,Bhubaneswar,Masters,3.011830497760595,25.0,
18.0,6.0,72837.0,Bhubaneswar,Bachelors,2.2560032880772694,29.0,IuKyjqso
45.0,24.0,198250.0,  mumbai  ,Bachelors,8.064033427923825,45.0,
67.0,1.0,106703.0,Chennai,Masters,9.480364726997607,68.0,
69.0,10.0,103048.0,Kolkata,Masters,4.779362767514719,59.0,HguydQBX
23.0,37.0,36652.0,Bhubaneswar,Diploma,9.491234236269484,27.0,WQJslbDd
45.0,8.0,182434.0,Kolkata,Masters,8.570366568592826,54.0,KdQNdWes
62.0,6.0,47712.0,Mumbai,Bachelors,,44.0,
24.0,32.0,96629.0,,Diploma,,37.0,XZPCqvyk
41.0,,96668.0,Mumbai,Bachelors,9.451272203403747,43.0,
18.0,25.0,89128.0,Bhubaneswar,Bachelors,9.804307334315746,67.0,ruKOWFhk
44.0,30.0,152488.0,Delhi,Masters,2.6182752973441743,63.0,
23.0,28.0,179413.0,Delhi,Masters,6.662945587058152,20.0,
33.0,22.0,90050.0,Bhubaneswar,Bachelors,1.1455224348197368,57.0,
46.0,13.0,182448.0,Chennai,Masters,6.694885312360386,59.0,
64.0,13.0,55228.0,Mumbai,Diploma,9.24505889031881,69.0,kbBMtKEk
63.0,25.0,27166.0,Chennai,Masters,4.9848866127489515,23.0,
30.0,28.0,69775.0,Kolkata,Bachelors,2.3491450904356554,40.0,
50.0,2.0,103574.0,Chennai,Masters,9.464873915968552,52.0,qUUovfZD
,16.0,108719.0,Chennai,PhD,5.99140715429885,41.0,
23.0,0.0,73341.0,Delhi,Bachelors,9.307036196392122,,
31.0,7.0,71771.0,Mumbai,Bachelors,4.01135872321158,48.0,
56.0,14.0,105171.0,Chennai,Diploma,3.1612942849296743,20.0,
44.0,26.0,,Chennai,Masters,4.57003560824086,38.0,
40.0,26.0,70607.0,Bhubaneswar,Diploma,2.7108645890373952,40.0,
50.0,32.0,113988.0,Bhubaneswar,Bachelors,2.7517760029554443,,
30.0,35.0,132189.0,Chennai,PhD,1.12307505976227,56.0,
28.0,21.0,50796.0,Delhi,Bachelors,9.931220941993972,67.0,
41.0,9.0,158064.0,Chennai,Diploma,9.349763715751783,49.0,
23.0,34.0,65318.0,Bhubaneswar,Masters,,43.0,zXcocVDR
69.0,7.0,166728.0,Chennai,PhD,1.9356398407581228,49.0,
43.0,28.0,105504.0,Kolkata,Diploma,4.395999486814727,30.0,dOTIZlea
58.0,39.0,84096.0,Mumbai,Masters,2.3296280058396057,59.0,
43.0,28.0,122757.0,Delhi,,6.860337109438962,21.0,rXgrXHAN
36.0,14.0,116844.0,Delhi,Bachelors,4.303410106900802,36.0,gozuDNwx
45.0,17.0,,Chennai,Diploma,8.331432112521211,34.0,XhpkcDlP
